generazione,dna,tempo,accuracy,fitness,normalized_fitness
11,"[1, 81, 1, 190]",36.21154475212097,0.6587677597999573,0.6587677597999573,0.7352940958882727
11,"[1, 81, 1, 177]",36.22085189819336,0.6350710988044739,0.6350710988044739,0.5882354246703642
11,"[1, 81, 1, 177]",36.21255612373352,0.6113743782043457,0.6113743782043457,0.4411763835530905
11,"[1, 81, 1, 177]",36.605008363723755,0.6777251362800598,0.6777251362800598,0.8529413287820915
11,"[2, 81, 1, 190]",63.84788465499878,0.5734597444534302,0.5734597444534302,0.20588265756418309
11,"[2, 81, 1, 177]",67.71766424179077,0.6303317546844482,0.6303317546844482,0.5588236164469095
11,"[3, 81, 1, 189]",70.80318188667297,0.5592417120933533,0.5592417120933533,0.11764723289381891
11,"[1, 81, 1, 189]",36.13620400428772,0.6872037649154663,0.6872037649154663,0.9117645753296358
11,"[1, 81, 1, 177]",36.06320118904114,0.6587677597999573,0.6587677597999573,0.7352940958882727
11,"[1, 81, 1, 177]",33.274860858917236,0.5402843356132507,0.5402843356132507,0.0
11,"[1, 81, 1, 190]",36.13933873176575,0.7014217972755432,0.7014217972755432,1.0
12,"[1, 81, 1, 190]",36.005165576934814,0.6872037649154663,0.6872037649154663,1.0
12,"[1, 81, 1, 177]",36.01706337928772,0.6113743782043457,0.6113743782043457,0.8072288974066182
12,"[1, 81, 1, 177]",36.095489501953125,0.6729857921600342,0.6729857921600342,0.9638555129669093
12,"[1, 81, 1, 190]",36.10282230377197,0.6777251362800598,0.6777251362800598,0.9759037258196294
12,"[1, 81, 1, 177]",35.803428411483765,0.6824644804000854,0.6824644804000854,0.9879519386723494
12,"[1, 133, 5, 190]",61.62915897369385,0.29383885860443115,0.29383885860443115,0.0
12,"[1, 81, 1, 177]",36.01673102378845,0.6587677597999573,0.6587677597999573,0.9277108744087492
12,"[1, 81, 1, 177]",35.95736503601074,0.6824644804000854,0.6824644804000854,0.9879519386723494
12,"[1, 81, 1, 190]",31.83776307106018,0.6255924105644226,0.6255924105644226,0.8433735359647783
12,"[1, 225, 1, 177]",125.70614695549011,0.5971564054489136,0.5971564054489136,0.7710844103735275
12,"[1, 133, 1, 224]",58.36918830871582,0.6350710988044739,0.6350710988044739,0.8674699616702184
12,"[1, 81, 1, 190]",36.17907953262329,0.6018957495689392,0.6018957495689392,0.7831326232262475
12,"[1, 81, 1, 177]",35.28376889228821,0.6587677597999573,0.6587677597999573,0.9277108744087492
12,"[1, 81, 1, 177]",32.79214835166931,0.6113743782043457,0.6113743782043457,0.8072288974066182
12,"[1, 81, 1, 177]",36.05234932899475,0.6445497870445251,0.6445497870445251,0.8915663873756585
12,"[1, 133, 1, 190]",55.73303031921387,0.649289071559906,0.649289071559906,0.9036144487033091
13,"[1, 81, 1, 177]",35.88069462776184,0.6066350936889648,0.6066350936889648,0.33333346036948464
13,"[1, 81, 1, 177]",35.974814653396606,0.6350710988044739,0.6350710988044739,0.5151515382489972
13,"[1, 81, 1, 190]",36.0289089679718,0.649289071559906,0.649289071559906,0.6060603866345265
13,"[1, 81, 1, 177]",35.81455326080322,0.6919431090354919,0.6919431090354919,0.8787876940080224
13,"[1, 133, 1, 190]",53.494168281555176,0.6255924105644226,0.6255924105644226,0.45454538525300836
13,"[1, 133, 1, 190]",55.952125787734985,0.6540284156799316,0.6540284156799316,0.6363634631325209
13,"[1, 81, 1, 190]",44.015323877334595,0.7109004855155945,0.7109004855155945,1.0
13,"[1, 81, 1, 224]",35.41101670265198,0.5639810562133789,0.5639810562133789,0.060606152995988836
13,"[1, 81, 1, 177]",31.19285011291504,0.6303317546844482,0.6303317546844482,0.48484846175100277
13,"[1, 133, 1, 224]",60.09735083580017,0.6729857921600342,0.6729857921600342,0.7575757691244986
13,"[1, 81, 1, 177]",37.26468300819397,0.6777251362800598,0.6777251362800598,0.787878845622493
13,"[1, 225, 1, 177]",107.90595555305481,0.6303317546844482,0.6303317546844482,0.48484846175100277
13,"[1, 81, 1, 190]",36.68502974510193,0.6350710988044739,0.6350710988044739,0.5151515382489972
13,"[4, 133, 1, 177]",222.48014855384827,0.6398104429244995,0.6398104429244995,0.5454546147469916
13,"[1, 81, 1, 177]",37.037036418914795,0.6398104429244995,0.6398104429244995,0.5454546147469916
13,"[1, 81, 1, 177]",30.834392786026,0.5545023679733276,0.5545023679733276,0.0
14,"[1, 81, 1, 177]",36.970375537872314,0.6587677597999573,0.6587677597999573,0.799999698162109
14,"[1, 81, 1, 226]",36.87113285064697,0.6777251362800598,0.6777251362800598,0.9599999396324218
14,"[1, 81, 1, 177]",36.868475914001465,0.6113743782043457,0.6113743782043457,0.3999995975494788
14,"[1, 81, 1, 190]",36.55315089225769,0.6255924105644226,0.6255924105644226,0.5199997786522134
14,"[1, 133, 1, 190]",58.82690191268921,0.6635071039199829,0.6635071039199829,0.8399997585296872
14,"[1, 81, 1, 190]",28.18007254600525,0.5829383730888367,0.5829383730888367,0.1599997384071612
14,"[1, 81, 1, 177]",36.30228281021118,0.5876777172088623,0.5876777172088623,0.1999997987747394
14,"[1, 81, 1, 190]",35.85226345062256,0.620853066444397,0.620853066444397,0.47999971828463517
14,"[1, 81, 1, 177]",36.46628475189209,0.6540284156799316,0.6540284156799316,0.759999637794531
14,"[1, 81, 1, 177]",31.68002462387085,0.6824644804000854,0.6824644804000854,1.0
14,"[1, 133, 1, 190]",55.03576850891113,0.6255924105644226,0.6255924105644226,0.5199997786522134
14,"[1, 81, 1, 177]",36.449445724487305,0.6398104429244995,0.6398104429244995,0.6399999597549478
14,"[1, 81, 1, 190]",36.29721975326538,0.6587677597999573,0.6587677597999573,0.799999698162109
14,"[1, 81, 1, 224]",33.65859651565552,0.5639810562133789,0.5639810562133789,0.0
14,"[1, 81, 1, 190]",36.03387212753296,0.6540284156799316,0.6540284156799316,0.759999637794531
14,"[1, 81, 1, 190]",36.22065186500549,0.5924170613288879,0.5924170613288879,0.23999985914231758
15,"[1, 81, 1, 226]",36.29002571105957,0.5829383730888367,0.5829383730888367,0.0
15,"[1, 81, 1, 177]",35.4074923992157,0.620853066444397,0.620853066444397,0.2666666946146242
15,"[1, 73, 1, 226]",32.46415567398071,0.649289071559906,0.649289071559906,0.46666661077075156
15,"[1, 81, 1, 190]",36.45763111114502,0.6445497870445251,0.6445497870445251,0.4333336407608664
15,"[1, 81, 1, 177]",36.381898403167725,0.6398104429244995,0.6398104429244995,0.40000025153161795
15,"[1, 81, 1, 177]",36.337475538253784,0.6824644804000854,0.6824644804000854,0.7000003353754906
15,"[1, 133, 1, 226]",58.15448594093323,0.6729857921600342,0.6729857921600342,0.6333335569169938
15,"[1, 81, 1, 177]",36.23821806907654,0.6303317546844482,0.6303317546844482,0.33333347307312106
15,"[1, 81, 1, 190]",36.35990285873413,0.649289071559906,0.649289071559906,0.46666661077075156
15,"[1, 81, 1, 177]",36.334614276885986,0.6919431090354919,0.6919431090354919,0.7666666946146242
15,"[1, 81, 1, 190]",36.38982129096985,0.6635071039199829,0.6635071039199829,0.5666667784584969
15,"[1, 81, 1, 177]",33.56242108345032,0.6872037649154663,0.6872037649154663,0.7333333053853758
15,"[1, 99, 1, 226]",40.899277448654175,0.7014217972755432,0.7014217972755432,0.8333334730731211
15,"[1, 81, 1, 190]",29.675869703292847,0.5876777172088623,0.5876777172088623,0.03333338922924843
15,"[1, 81, 1, 190]",36.235832929611206,0.6966824531555176,0.6966824531555176,0.8000000838438727
15,"[1, 81, 1, 190]",36.36518144607544,0.7251184582710266,0.7251184582710266,1.0
